"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","SUBPANEL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"10671067010497","36857992010497","13005252000666","",1995,2,1,220,2590,1,,1995,6,18,,1,601,,,57.847056,-135.707607,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10671092010497","36857992010497","13005252000666","",1995,2,1,220,4232,1,,1995,6,29,,1,601,,,57.7411,-135.581325,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10671085010497","36857992010497","13005252000666","",1995,2,1,220,4760,1,,1995,6,20,,1,601,,,57.725167,-135.179734,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671036010497","36857992010497","13005252000666","",1995,2,1,220,4910,2,,1995,9,4,,1,601,,,57.967922,-135.898234,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671099010497","36857992010497","13005252000666","",1995,2,1,220,4963,1,,1995,6,24,,1,601,,,57.648012,-135.054143,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671068010497","36857992010497","13005252000666","",1995,2,1,220,6030,1,,1995,6,17,,1,601,,,57.836552,-135.641181,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671117010497","36857992010497","13005252000666","",1995,2,1,220,7086,1,,1995,6,26,,1,601,,,57.612166,-135.332832,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671056010497","36857992010497","13005252000666","",1995,2,1,220,7162,1,,1995,6,16,,1,601,,,57.875269,-135.600909,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671055010497","36857992010497","13005252000666","",1995,2,1,220,7686,2,,1995,6,18,,1,601,,,57.880864,-135.694278,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671064010497","36857992010497","13005252000666","",1995,2,1,220,9306,2,,1995,9,5,,1,601,,,57.883405,-135.933511,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10671088010497","36857992010497","13005252000666","",1995,2,1,220,9641,1,,1995,6,22,,1,601,,,57.688698,-134.959068,1100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671094010497","36857992010497","13005252000666","",1995,2,1,220,10483,1,,1995,6,28,,1,601,,,57.711292,-135.432206,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671053010497","36857992010497","13005252000666","",1995,2,1,220,10545,1,,1995,6,19,,1,601,,,57.916223,-135.844586,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671121010497","36857992010497","13005252000666","",1995,2,1,220,15839,1,,1995,6,25,,1,601,,,57.559059,-135.022314,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671071010497","36857992010497","13005252000666","",1995,2,1,220,16225,1,,1995,6,14,,1,601,,,57.794053,-135.405054,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671077010497","36857992010497","13005252000666","",1995,2,1,220,16931,2,,1995,6,30,,1,601,,,57.834144,-135.89135,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671093010497","36857992010497","13005252000666","",1995,2,1,220,20527,1,,1995,6,28,,1,601,,,57.723091,-135.521418,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671080010497","36857992010497","13005252000666","",1995,2,1,220,20816,1,,1995,6,17,,1,601,,,57.784576,-135.647606,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671105010497","36857992010497","13005252000666","",1995,2,1,220,21641,1,,1995,6,27,,1,601,,,57.664638,-135.395455,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671096010497","36857992010497","13005252000666","",1995,2,1,220,26944,1,,1995,6,20,,1,601,,,57.697832,-135.288193,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671081010497","36857992010497","13005252000666","",1995,2,1,220,28553,1,,1995,6,16,,1,601,,,57.783953,-135.570519,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671082010497","36857992010497","13005252000666","",1995,2,1,220,29940,1,,1995,6,17,,1,601,,,57.770255,-135.488415,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671052010497","36857992010497","13005252000666","",1995,2,1,220,30590,1,,1995,6,19,,1,601,,,57.928091,-135.920441,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671037010497","36857992010497","13005252000666","",1995,2,1,220,30809,1,,1995,6,19,,1,601,,,57.947595,-135.815702,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671095010497","36857992010497","13005252000666","",1995,2,1,220,31050,1,,1995,6,28,,1,601,,,57.702679,-135.356443,1100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671100010497","36857992010497","13005252000666","",1995,2,1,220,31065,1,,1995,6,24,,1,601,,,57.642024,-134.977926,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671120010497","36857992010497","13005252000666","",1995,2,1,220,31236,1,,1995,6,25,,1,601,,,57.568993,-135.109645,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671118010497","36857992010497","13005252000666","",1995,2,1,220,31489,2,,1995,6,26,,1,601,,,57.600149,-135.243385,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10671086010497","36857992010497","13005252000666","",1995,2,1,220,31532,1,,1995,9,4,,1,601,,,57.713721,-135.113507,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671084010497","36857992010497","13005252000666","",1995,2,1,220,32194,1,,1995,6,20,,1,601,,,57.727283,-135.27486,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671103010497","36857992010497","13005252000666","",1995,2,1,220,35671,2,,1995,9,4,,1,601,,,57.691497,-135.536467,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671131010497","36857992010497","13005252000666","",1995,2,1,220,36717,1,,1995,6,25,,1,601,,,57.521778,-135.039087,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671072010497","36857992010497","13005252000666","",1995,2,1,220,37347,1,,1995,6,22,,1,601,,,57.749072,-135.099873,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671098010497","36857992010497","13005252000666","",1995,2,1,220,37659,1,,1995,6,23,,1,601,,,57.663549,-135.133577,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671054010497","36857992010497","13005252000666","",1995,2,1,220,38105,1,,1995,6,18,,1,601,,,57.89479,-135.763023,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671104010497","36857992010497","13005252000666","",1995,2,1,220,40856,1,,1995,6,27,,1,601,,,57.669656,-135.453567,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671097010497","36857992010497","13005252000666","",1995,2,1,220,42346,1,,1995,6,20,,1,601,,,57.679864,-135.200965,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671101010497","36857992010497","13005252000666","",1995,2,1,220,42507,1,,1995,6,23,,1,601,,,57.630845,-134.891771,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671108010497","36857992010497","13005252000666","",1995,2,1,220,45431,1,,1995,6,27,,1,601,,,57.624963,-135.1527,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671070010497","36857992010497","13005252000666","",1995,2,1,220,45852,1,,1995,6,15,,1,601,,,57.808604,-135.487633,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671069010497","36857992010497","13005252000666","",1995,2,1,220,46329,1,,1995,6,15,,1,601,,,57.826518,-135.540076,500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671130010497","36857992010497","13005252000666","",1995,2,1,220,46534,2,,1995,6,26,,1,601,,,57.524353,-135.119698,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671076010497","36857992010497","13005252000666","",1995,2,1,220,46813,1,,1995,6,18,,1,601,,,57.84214,-135.973644,1100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671090010497","36857992010497","13005252000666","",1995,2,1,220,46968,1,,1995,6,29,,1,601,,,57.756803,-135.744114,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671109010497","36857992010497","13005252000666","",1995,2,1,220,48916,2,,1995,9,4,,1,601,,,57.607683,-135.076916,2500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671083010497","36857992010497","13005252000666","",1995,2,1,220,50286,2,,1995,6,20,,1,601,,,57.749179,-135.411126,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671106010497","36857992010497","13005252000666","",1995,2,1,220,52725,1,,1995,6,27,,1,601,,,57.6556,-135.305292,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671066010497","36857992010497","13005252000666","",1995,2,1,220,54384,2,,1995,6,30,,1,601,,,57.848759,-135.779378,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671078010497","36857992010497","13005252000666","",1995,2,1,220,55958,1,,1995,6,30,,1,601,,,57.814183,-135.803306,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671065010497","36857992010497","13005252000666","",1995,2,1,220,60429,2,,1995,6,30,,1,601,,,57.869728,-135.853249,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671091010497","36857992010497","13005252000666","",1995,2,1,220,61018,2,,1995,6,29,,1,601,,,57.753557,-135.68627,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671129010497","36857992010497","13005252000666","",1995,2,1,220,61967,1,,1995,6,26,,1,601,,,57.544513,-135.202482,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671079010497","36857992010497","13005252000666","",1995,2,1,220,64216,1,,1995,6,18,,1,601,,,57.794695,-135.712183,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671107010497","36857992010497","13005252000666","",1995,2,1,220,64402,1,,1995,6,28,,1,601,,,57.631156,-135.223563,1100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671059010497","36857992010497","13005253000666","",1995,2,1,232,363,2,,1995,6,21,,1,601,,,57.800145,-135.137065,2100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671033010497","36857992010497","13005253000666","",1995,2,1,232,470,2,,1995,7,20,,1,601,,,57.994868,-136.135023,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671020010497","36857992010497","13005253000666","",1995,2,1,232,719,1,,1995,6,13,,1,601,,,57.943017,-135.147946,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669337010497","36857992010497","13005253000666","",1995,2,1,232,1491,1,,1995,7,15,,1,601,,,58.036183,-135.511878,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671044010497","36857992010497","13005253000666","",1995,2,1,232,1554,1,,1995,6,11,,1,601,,,57.841583,-135.132828,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671018010497","36857992010497","13005253000666","",1995,2,1,232,2439,1,,1995,6,13,,1,601,,,57.961123,-135.303235,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671048010497","36857992010497","13005253000666","",1995,2,1,232,2942,1,,1995,7,19,,1,601,,,57.968898,-136.236206,500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671051010497","36857992010497","13005253000666","",1995,2,1,232,3734,2,,1995,9,5,,1,601,,,57.928223,-135.994783,2500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670101010497","36857992010497","13005253000666","",1995,2,1,232,4160,1,,1995,6,7,,1,601,,,58.148199,-136.221895,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671042010497","36857992010497","13005253000666","",1995,2,1,232,4658,2,,1995,7,1,,1,601,,,57.866712,-135.267114,2500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669338010497","36857992010497","13005253000666","",1995,2,1,232,4673,1,,1995,7,15,,1,601,,,58.034772,-135.442931,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670108010497","36857992010497","13005253000666","",1995,2,1,232,4777,2,,1995,9,6,,1,601,,,58.071258,-135.997369,1900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671026010497","36857992010497","13005253000666","",1995,2,1,232,5304,2,,1995,7,17,,1,601,,,57.960099,-135.553733,3100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670113010497","36857992010497","13005253000666","",1995,2,1,232,5984,2,,1995,9,5,,1,601,,,58.0326,-136.10257,2100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10670114010497","36857992010497","13005253000666","",1995,2,1,232,6355,1,,1995,6,18,,1,601,,,58.029451,-136.039445,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671016010497","36857992010497","13005253000666","",1995,2,1,232,6565,1,,1995,7,3,,1,601,,,57.993798,-135.469396,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671009010497","36857992010497","13005253000666","",1995,2,1,232,7841,1,,1995,7,1,,1,601,,,57.992867,-135.200924,1700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669291010497","36857992010497","13005253000666","",1995,2,1,232,7849,1,,1995,7,5,,1,601,,,58.243548,-134.801699,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669326010497","36857992010497","13005253000666","",1995,2,1,232,8109,1,,1995,6,2,,1,601,,,58.068488,-135.426914,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10671049010497","36857992010497","13005253000666","",1995,2,1,232,8382,1,,1995,7,19,,1,601,,,57.949212,-136.144933,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671039010497","36857992010497","13005253000666","",1995,2,1,232,9589,1,,1995,6,21,,1,601,,,57.904493,-135.518012,2100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"2",1,0,"S27LAK1A","",,,,,,,,
"10669313010497","36857992010497","13005253000666","",1995,2,1,232,9755,1,,1995,5,31,,1,601,,,58.146262,-135.634468,500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671045010497","36857992010497","13005253000666","",1995,2,1,232,9877,1,,1995,6,11,,1,601,,,57.828229,-135.029968,500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670105010497","36857992010497","13005253000666","",1995,2,1,232,10891,1,,1995,6,8,,1,601,,,58.115479,-136.329481,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669327010497","36857992010497","13005253000666","",1995,2,1,232,13933,1,,1995,7,15,,1,601,,,58.063128,-135.333593,2100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670112010497","36857992010497","13005253000666","",1995,2,1,232,15547,2,,1995,9,5,,1,601,,,58.052148,-136.186494,2300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671017010497","36857992010497","13005253000666","",1995,2,1,232,15743,2,,1995,7,1,,1,601,,,57.971331,-135.389669,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669297010497","36857992010497","13005253000666","",1995,2,1,232,15833,2,,1995,7,7,,1,601,,,58.207456,-134.817313,3100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669292010497","36857992010497","13005253000666","",1995,2,1,232,15977,1,,1995,7,5,,1,601,,,58.225721,-134.722442,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669307010497","36857992010497","13005253000666","",1995,2,1,232,17293,1,,1995,6,1,,1,601,,,58.191277,-135.60547,300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671047010497","36857992010497","13005253000666","",1995,2,1,232,17958,1,,1995,7,19,,1,601,,,57.977246,-136.303157,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669306010497","36857992010497","13005253000666","",1995,2,1,232,18970,1,,1995,7,14,,1,601,,,58.195468,-135.697267,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669334010497","36857992010497","13005253000666","",1995,2,1,232,19141,1,,1995,6,2,,1,601,,,58.092588,-135.82965,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10670100010497","36857992010497","13005253000666","",1995,2,1,232,19673,1,,1995,6,7,,1,601,,,58.15799,-136.056483,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671025010497","36857992010497","13005253000666","",1995,2,1,232,19923,1,,1995,6,18,,1,601,,,57.973931,-135.717337,100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669333010497","36857992010497","13005253000666","",1995,2,1,232,20688,1,,1995,9,5,,1,601,,,58.098861,-135.909894,1300,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669321010497","36857992010497","13005253000666","",1995,2,1,232,20711,1,,1995,9,6,,1,601,,,58.156999,-135.976944,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671035010497","36857992010497","13005253000666","",1995,2,1,232,23438,1,,1995,6,19,,1,601,,,57.970169,-135.979073,700,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671058010497","36857992010497","13005253000666","",1995,2,1,232,23627,2,,1995,6,21,,1,601,,,57.809326,-135.220211,1500,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10669310010497","36857992010497","13005253000666","",1995,2,1,232,23730,1,,1995,6,6,,1,601,,,58.183141,-135.871935,1100,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
"10671031010497","36857992010497","13005253000666","",1995,2,1,232,24159,1,,1995,6,12,,1,601,,,57.900682,-135.178543,900,,,,,"",200,.9,,,1,"",2011-01-12,"10497","",2015-07-24,"489998","CENTER",0,,1,4,,"1",1,0,"S27LAK1A","",,,,,,,,
